Function Name,Start Count,Time Difference,Cycle Difference
__subsf3,14694,150,75
__subsf3,14694,220,110
__subsf3,14694,160,80
__subsf3,14694,192,96
__subsf3,14694,192,96
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,144,72
__subsf3,14694,160,80
__subsf3,14694,196,98
__subsf3,14694,154,77
__subsf3,14694,190,95
__subsf3,14694,190,95
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,160,80
__subsf3,14694,160,80
__subsf3,14694,234,117
__subsf3,14694,196,98
__subsf3,14694,154,77
__subsf3,14694,190,95
__subsf3,14694,192,96
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,166,83
__subsf3,14694,160,80
__subsf3,14694,156,78
__subsf3,14694,198,99
__subsf3,14694,160,80
__subsf3,14694,192,96
__subsf3,14694,192,96
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,144,72
__subsf3,14694,160,80
__subsf3,14694,196,98
__subsf3,14694,154,77
__subsf3,14694,196,98
__subsf3,14694,190,95
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,160,80
__subsf3,14694,160,80
__subsf3,14694,234,117
__subsf3,14694,196,98
__subsf3,14694,154,77
__subsf3,14694,190,95
__subsf3,14694,190,95
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,154,77
__subsf3,14694,160,80
__subsf3,14694,198,99
__subsf3,14694,160,80
__subsf3,14694,192,96
__subsf3,14694,190,95
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,166,83
__subsf3,14694,160,80
__subsf3,14694,160,80
__subsf3,14694,198,99
__subsf3,14694,160,80
__subsf3,14694,198,99
__subsf3,14694,192,96
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,160,80
__subsf3,14694,160,80
__subsf3,14694,234,117
__subsf3,14694,196,98
__subsf3,14694,154,77
__subsf3,14694,190,95
__subsf3,14694,192,96
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,166,83
__subsf3,14694,150,75
__subsf3,14694,160,80
__subsf3,14694,198,99
__subsf3,14694,160,80
__subsf3,14694,192,96
__subsf3,14694,192,96
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,154,77
__subsf3,14694,160,80
__subsf3,14694,198,99
__subsf3,14694,160,80
__subsf3,14694,198,99
__subsf3,14694,192,96
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,160,80
__subsf3,14694,160,80
__subsf3,14694,234,117
__subsf3,14694,196,98
__subsf3,14694,154,77
__subsf3,14694,190,95
__subsf3,14694,192,96
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,156,78
__subsf3,14694,150,75
__subsf3,14694,160,80
__subsf3,14694,196,98
__subsf3,14694,154,77
__subsf3,14694,190,95
__subsf3,14694,192,96
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,154,77
__subsf3,14694,224,112
__subsf3,14694,198,99
__subsf3,14694,224,112
__subsf3,14694,160,80
__subsf3,14694,198,99
__subsf3,14694,160,80
__subsf3,14694,192,96
__subsf3,14694,190,95
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,154,77
__subsf3,14694,234,117
__subsf3,14694,236,118
__subsf3,14694,154,77
__subsf3,14694,154,77
__subsf3,14694,196,98
__subsf3,14694,154,77
__subsf3,14694,196,98
__subsf3,14694,192,96
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,156,78
__subsf3,14694,150,75
__subsf3,14694,160,80
__subsf3,14694,196,98
__subsf3,14694,154,77
__subsf3,14694,190,95
__subsf3,14694,190,95
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,160,80
__subsf3,14694,224,112
__subsf3,14694,202,101
__subsf3,14694,160,80
__subsf3,14694,160,80
__subsf3,14694,198,99
__subsf3,14694,160,80
__subsf3,14694,192,96
__subsf3,14694,192,96
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,160,80
__subsf3,14694,234,117
__subsf3,14694,200,100
__subsf3,14694,154,77
__subsf3,14694,154,77
__subsf3,14694,196,98
__subsf3,14694,154,77
__subsf3,14694,196,98
__subsf3,14694,192,96
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,156,78
__subsf3,14694,150,75
__subsf3,14694,160,80
__subsf3,14694,196,98
__subsf3,14694,154,77
__subsf3,14694,190,95
__subsf3,14694,192,96
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,154,77
__subsf3,14694,234,117
__subsf3,14694,198,99
__subsf3,14694,150,75
__subsf3,14694,160,80
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,116,58
__subsf3,14694,224,112
__subsf3,14694,202,101
__subsf3,14694,234,117
__subsf3,14694,160,80
__subsf3,14694,198,99
__subsf3,14694,160,80
__subsf3,14694,192,96
__subsf3,14694,190,95
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,166,83
__subsf3,14694,150,75
__subsf3,14694,160,80
__subsf3,14694,196,98
__subsf3,14694,154,77
__subsf3,14694,190,95
__subsf3,14694,190,95
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,160,80
__subsf3,14694,160,80
__subsf3,14694,234,117
__subsf3,14694,196,98
__subsf3,14694,154,77
__subsf3,14694,190,95
__subsf3,14694,192,96
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,166,83
__subsf3,14694,160,80
__subsf3,14694,160,80
__subsf3,14694,198,99
__subsf3,14694,160,80
__subsf3,14694,192,96
__subsf3,14694,192,96
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,154,77
__subsf3,14694,160,80
__subsf3,14694,198,99
__subsf3,14694,160,80
__subsf3,14694,192,96
__subsf3,14694,190,95
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,154,77
__subsf3,14694,234,117
__subsf3,14694,200,100
__subsf3,14694,154,77
__subsf3,14694,154,77
__subsf3,14694,192,96
__subsf3,14694,198,99
__subsf3,14694,198,99
__subsf3,14694,150,75
__subsf3,14694,136,68
__subsf3,14694,116,58
__subsf3,14694,160,80
__subsf3,14694,198,99
__subsf3,14694,192,96
__subsf3,14694,164,82
__subsf3,14694,164,82
__subsf3,14694,160,80
__subsf3,14694,164,82
__subsf3,14694,144,72
__subsf3,14694,196,98
__subsf3,14694,154,77
__subsf3,14694,190,95
__subsf3,14694,190,95
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,160,80
__subsf3,14694,234,117
__subsf3,14694,200,100
__subsf3,14694,154,77
__subsf3,14694,154,77
__subsf3,14694,196,98
__subsf3,14694,154,77
__subsf3,14694,190,95
__subsf3,14694,192,96
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,166,83
__subsf3,14694,160,80
__subsf3,14694,160,80
__subsf3,14694,198,99
__subsf3,14694,160,80
__subsf3,14694,192,96
__subsf3,14694,192,96
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,150,75
__subsf3,14694,160,80
__subsf3,14694,198,99
__subsf3,14694,160,80
__subsf3,14694,198,99
__subsf3,14694,190,95
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,154,77
__subsf3,14694,160,80
__subsf3,14694,234,117
__subsf3,14694,196,98
__subsf3,14694,154,77
__subsf3,14694,190,95
__subsf3,14694,192,96
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,162,81
__subsf3,14694,150,75
__subsf3,14694,160,80
__subsf3,14694,196,98
__subsf3,14694,154,77
__subsf3,14694,190,95
__subsf3,14694,192,96
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,154,77
__subsf3,14694,234,117
__subsf3,14694,202,101
__subsf3,14694,234,117
__subsf3,14694,160,80
__subsf3,14694,220,110
__subsf3,14694,160,80
__subsf3,14694,192,96
__subsf3,14694,192,96
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,160,80
__subsf3,14694,234,117
__subsf3,14694,202,101
__subsf3,14694,224,112
__subsf3,14694,160,80
__subsf3,14694,198,99
__subsf3,14694,160,80
__subsf3,14694,192,96
__subsf3,14694,192,96
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,162,81
__subsf3,14694,144,72
__subsf3,14694,160,80
__subsf3,14694,196,98
__subsf3,14694,154,77
__subsf3,14694,196,98
__subsf3,14694,192,96
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,154,77
__subsf3,14694,160,80
__subsf3,14694,234,117
__subsf3,14694,196,98
__subsf3,14694,154,77
__subsf3,14694,190,95
__subsf3,14694,192,96
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,166,83
__subsf3,14694,150,75
__subsf3,14694,160,80
__subsf3,14694,198,99
__subsf3,14694,160,80
__subsf3,14694,192,96
__subsf3,14694,190,95
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,166,83
__subsf3,14694,160,80
__subsf3,14694,156,78
__subsf3,14694,198,99
__subsf3,14694,160,80
__subsf3,14694,192,96
__subsf3,14694,190,95
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,154,77
__subsf3,14694,234,117
__subsf3,14694,200,100
__subsf3,14694,154,77
__subsf3,14694,154,77
__subsf3,14694,192,96
__subsf3,14694,192,96
__subsf3,14694,192,96
__subsf3,14694,150,75
__subsf3,14694,136,68
__subsf3,14694,116,58
__subsf3,14694,160,80
__subsf3,14694,160,80
__subsf3,14694,198,99
__subsf3,14694,190,95
__subsf3,14694,166,83
__subsf3,14694,160,80
__subsf3,14694,136,68
__subsf3,14694,130,65
__subsf3,14694,164,82
__subsf3,14694,164,82
__subsf3,14694,144,72
__subsf3,14694,164,82
__subsf3,14694,160,80
__subsf3,14694,196,98
__subsf3,14694,154,77
__subsf3,14694,190,95
__subsf3,14694,192,96
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,154,77
__subsf3,14694,234,117
__subsf3,14694,200,100
__subsf3,14694,144,72
__subsf3,14694,154,77
__subsf3,14694,196,98
__subsf3,14694,154,77
__subsf3,14694,190,95
__subsf3,14694,192,96
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,166,83
__subsf3,14694,160,80
__subsf3,14694,160,80
__subsf3,14694,198,99
__subsf3,14694,160,80
__subsf3,14694,192,96
__subsf3,14694,190,95
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,166,83
__subsf3,14694,150,75
__subsf3,14694,160,80
__subsf3,14694,198,99
__subsf3,14694,160,80
__subsf3,14694,198,99
__subsf3,14694,190,95
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,154,77
__subsf3,14694,160,80
__subsf3,14694,234,117
__subsf3,14694,196,98
__subsf3,14694,154,77
__subsf3,14694,196,98
__subsf3,14694,190,95
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,162,81
__subsf3,14694,144,72
__subsf3,14694,160,80
__subsf3,14694,196,98
__subsf3,14694,154,77
__subsf3,14694,190,95
__subsf3,14694,190,95
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,160,80
__subsf3,14694,234,117
__subsf3,14694,202,101
__subsf3,14694,234,117
__subsf3,14694,160,80
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,116,58
__subsf3,14694,224,112
__subsf3,14694,202,101
__subsf3,14694,150,75
__subsf3,14694,160,80
__subsf3,14694,202,101
__subsf3,14694,160,80
__subsf3,14694,192,96
__subsf3,14694,198,99
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,154,77
__subsf3,14694,160,80
__subsf3,14694,198,99
__subsf3,14694,160,80
__subsf3,14694,192,96
__subsf3,14694,190,95
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,154,77
__subsf3,14694,160,80
__subsf3,14694,234,117
__subsf3,14694,196,98
__subsf3,14694,154,77
__subsf3,14694,196,98
__subsf3,14694,192,96
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,156,78
__subsf3,14694,150,75
__subsf3,14694,160,80
__subsf3,14694,196,98
__subsf3,14694,154,77
__subsf3,14694,190,95
__subsf3,14694,190,95
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,160,80
__subsf3,14694,234,117
__subsf3,14694,236,118
__subsf3,14694,154,77
__subsf3,14694,154,77
__subsf3,14694,196,98
__subsf3,14694,154,77
__subsf3,14694,190,95
__subsf3,14694,190,95
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,150,75
__subsf3,14694,160,80
__subsf3,14694,196,98
__subsf3,14694,154,77
__subsf3,14694,190,95
__subsf3,14694,192,96
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,154,77
__subsf3,14694,224,112
__subsf3,14694,198,99
__subsf3,14694,224,112
__subsf3,14694,160,80
__subsf3,14694,198,99
__subsf3,14694,160,80
__subsf3,14694,192,96
__subsf3,14694,192,96
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,160,80
__subsf3,14694,224,112
__subsf3,14694,198,99
__subsf3,14694,160,80
__subsf3,14694,160,80
__subsf3,14694,198,99
__subsf3,14694,160,80
__subsf3,14694,192,96
__subsf3,14694,192,96
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,144,72
__subsf3,14694,160,80
__subsf3,14694,198,99
__subsf3,14694,160,80
__subsf3,14694,198,99
__subsf3,14694,190,95
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,154,77
__subsf3,14694,160,80
__subsf3,14694,234,117
__subsf3,14694,196,98
__subsf3,14694,154,77
__subsf3,14694,190,95
__subsf3,14694,192,96
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,156,78
__subsf3,14694,150,75
__subsf3,14694,160,80
__subsf3,14694,196,98
__subsf3,14694,154,77
__subsf3,14694,190,95
__subsf3,14694,190,95
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,160,80
__subsf3,14694,234,117
__subsf3,14694,200,100
__subsf3,14694,154,77
__subsf3,14694,154,77
__subsf3,14694,196,98
__subsf3,14694,154,77
__subsf3,14694,190,95
__subsf3,14694,192,96
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,166,83
__subsf3,14694,160,80
__subsf3,14694,160,80
__subsf3,14694,198,99
__subsf3,14694,160,80
__subsf3,14694,192,96
__subsf3,14694,192,96
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,154,77
__subsf3,14694,160,80
__subsf3,14694,198,99
__subsf3,14694,160,80
__subsf3,14694,192,96
__subsf3,14694,190,95
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,154,77
__subsf3,14694,234,117
__subsf3,14694,200,100
__subsf3,14694,154,77
__subsf3,14694,154,77
__subsf3,14694,198,99
__subsf3,14694,160,80
__subsf3,14694,198,99
__subsf3,14694,192,96
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,162,81
__subsf3,14694,144,72
__subsf3,14694,160,80
__subsf3,14694,196,98
__subsf3,14694,154,77
__subsf3,14694,196,98
__subsf3,14694,192,96
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,154,77
__subsf3,14694,160,80
__subsf3,14694,234,117
__subsf3,14694,196,98
__subsf3,14694,154,77
__subsf3,14694,190,95
__subsf3,14694,192,96
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,162,81
__subsf3,14694,150,75
__subsf3,14694,160,80
__subsf3,14694,196,98
__subsf3,14694,154,77
__subsf3,14694,190,95
__subsf3,14694,190,95
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,160,80
__subsf3,14694,224,112
__subsf3,14694,198,99
__subsf3,14694,156,78
__subsf3,14694,160,80
__subsf3,14694,196,98
__subsf3,14694,154,77
__subsf3,14694,190,95
__subsf3,14694,192,96
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,166,83
__subsf3,14694,160,80
__subsf3,14694,160,80
__subsf3,14694,198,99
__subsf3,14694,160,80
__subsf3,14694,192,96
__subsf3,14694,192,96
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,154,77
__subsf3,14694,160,80
__subsf3,14694,198,99
__subsf3,14694,160,80
__subsf3,14694,192,96
__subsf3,14694,192,96
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,160,80
__subsf3,14694,234,117
__subsf3,14694,236,118
__subsf3,14694,154,77
__subsf3,14694,154,77
__subsf3,14694,198,99
__subsf3,14694,160,80
__subsf3,14694,198,99
__subsf3,14694,190,95
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,156,78
__subsf3,14694,150,75
__subsf3,14694,160,80
__subsf3,14694,196,98
__subsf3,14694,154,77
__subsf3,14694,196,98
__subsf3,14694,190,95
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,160,80
__subsf3,14694,160,80
__subsf3,14694,234,117
__subsf3,14694,196,98
__subsf3,14694,154,77
__subsf3,14694,190,95
__subsf3,14694,190,95
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,162,81
__subsf3,14694,144,72
__subsf3,14694,160,80
__subsf3,14694,196,98
__subsf3,14694,154,77
__subsf3,14694,190,95
__subsf3,14694,192,96
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,154,77
__subsf3,14694,224,112
__subsf3,14694,202,101
__subsf3,14694,160,80
__subsf3,14694,160,80
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,116,58
__subsf3,14694,224,112
__subsf3,14694,224,112
__subsf3,14694,160,80
__subsf3,14694,160,80
__subsf3,14694,224,112
__subsf3,14694,160,80
__subsf3,14694,192,96
__subsf3,14694,196,98
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,166,83
__subsf3,14694,160,80
__subsf3,14694,160,80
__subsf3,14694,198,99
__subsf3,14694,160,80
__subsf3,14694,192,96
__subsf3,14694,190,95
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,154,77
__subsf3,14694,234,117
__subsf3,14694,196,98
__subsf3,14694,150,75
__subsf3,14694,154,77
__subsf3,14694,198,99
__subsf3,14694,160,80
__subsf3,14694,192,96
__subsf3,14694,192,96
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,144,72
__subsf3,14694,160,80
__subsf3,14694,198,99
__subsf3,14694,160,80
__subsf3,14694,192,96
__subsf3,14694,190,95
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,154,77
__subsf3,14694,160,80
__subsf3,14694,234,117
__subsf3,14694,198,99
__subsf3,14694,160,80
__subsf3,14694,192,96
__subsf3,14694,192,96
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,162,81
__subsf3,14694,144,72
__subsf3,14694,160,80
__subsf3,14694,192,96
__subsf3,14694,192,96
__subsf3,14694,192,96
__subsf3,14694,150,75
__subsf3,14694,136,68
__subsf3,14694,116,58
__subsf3,14694,160,80
__subsf3,14694,150,75
__subsf3,14694,198,99
__subsf3,14694,136,68
__subsf3,14694,116,58
__subsf3,14694,160,80
__subsf3,14694,136,68
__subsf3,14694,130,65
__subsf3,14694,164,82
__subsf3,14694,164,82
__subsf3,14694,158,79
__subsf3,14694,160,80
__subsf3,14694,232,116
__subsf3,14694,196,98
__subsf3,14694,154,77
__subsf3,14694,196,98
__subsf3,14694,192,96
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,156,78
__subsf3,14694,150,75
__subsf3,14694,160,80
__subsf3,14694,196,98
__subsf3,14694,154,77
__subsf3,14694,190,95
__subsf3,14694,192,96
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,154,77
__subsf3,14694,160,80
__subsf3,14694,234,117
__subsf3,14694,196,98
__subsf3,14694,154,77
__subsf3,14694,190,95
__subsf3,14694,192,96
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,166,83
__subsf3,14694,150,75
__subsf3,14694,160,80
__subsf3,14694,196,98
__subsf3,14694,154,77
__subsf3,14694,190,95
__subsf3,14694,190,95
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,160,80
__subsf3,14694,234,117
__subsf3,14694,196,98
__subsf3,14694,150,75
__subsf3,14694,154,77
__subsf3,14694,196,98
__subsf3,14694,154,77
__subsf3,14694,190,95
__subsf3,14694,192,96
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,166,83
__subsf3,14694,160,80
__subsf3,14694,160,80
__subsf3,14694,196,98
__subsf3,14694,154,77
__subsf3,14694,190,95
__subsf3,14694,190,95
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,160,80
__subsf3,14694,234,117
__subsf3,14694,224,112
__subsf3,14694,160,80
__subsf3,14694,160,80
__subsf3,14694,198,99
__subsf3,14694,160,80
__subsf3,14694,192,96
__subsf3,14694,190,95
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,154,77
__subsf3,14694,234,117
__subsf3,14694,224,112
__subsf3,14694,160,80
__subsf3,14694,160,80
__subsf3,14694,198,99
__subsf3,14694,160,80
__subsf3,14694,192,96
__subsf3,14694,190,95
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,166,83
__subsf3,14694,156,78
__subsf3,14694,160,80
__subsf3,14694,198,99
__subsf3,14694,160,80
__subsf3,14694,192,96
__subsf3,14694,190,95
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,154,77
__subsf3,14694,234,117
__subsf3,14694,196,98
__subsf3,14694,154,77
__subsf3,14694,154,77
__subsf3,14694,198,99
__subsf3,14694,160,80
__subsf3,14694,192,96
__subsf3,14694,192,96
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,144,72
__subsf3,14694,160,80
__subsf3,14694,198,99
__subsf3,14694,160,80
__subsf3,14694,198,99
__subsf3,14694,190,95
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,154,77
__subsf3,14694,160,80
__subsf3,14694,234,117
__subsf3,14694,198,99
__subsf3,14694,160,80
__subsf3,14694,198,99
__subsf3,14694,190,95
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,156,78
__subsf3,14694,150,75
__subsf3,14694,160,80
__subsf3,14694,192,96
__subsf3,14694,192,96
__subsf3,14694,192,96
__subsf3,14694,150,75
__subsf3,14694,136,68
__subsf3,14694,116,58
__subsf3,14694,160,80
__subsf3,14694,156,78
__subsf3,14694,198,99
__subsf3,14694,192,96
__subsf3,14694,236,118
__subsf3,14694,154,77
__subsf3,14694,136,68
__subsf3,14694,124,62
__subsf3,14694,164,82
__subsf3,14694,164,82
__subsf3,14694,172,86
__subsf3,14694,154,77
__subsf3,14694,232,116
__subsf3,14694,196,98
__subsf3,14694,154,77
__subsf3,14694,196,98
__subsf3,14694,192,96
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,156,78
__subsf3,14694,150,75
__subsf3,14694,160,80
__subsf3,14694,196,98
__subsf3,14694,154,77
__subsf3,14694,196,98
__subsf3,14694,190,95
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,160,80
__subsf3,14694,160,80
__subsf3,14694,234,117
__subsf3,14694,196,98
__subsf3,14694,154,77
__subsf3,14694,190,95
__subsf3,14694,190,95
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,162,81
__subsf3,14694,144,72
__subsf3,14694,160,80
__subsf3,14694,196,98
__subsf3,14694,154,77
__subsf3,14694,190,95
__subsf3,14694,192,96
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,154,77
__subsf3,14694,224,112
__subsf3,14694,196,98
__subsf3,14694,154,77
__subsf3,14694,154,77
__subsf3,14694,196,98
__subsf3,14694,154,77
__subsf3,14694,190,95
__subsf3,14694,190,95
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,162,81
__subsf3,14694,144,72
__subsf3,14694,160,80
__subsf3,14694,196,98
__subsf3,14694,154,77
__subsf3,14694,190,95
__subsf3,14694,190,95
__subsf3,14694,172,86
__subsf3,14694,172,86
__subsf3,14694,160,80
__subsf3,14694,230,115
__subsf3,14694,224,112
__subsf3,14694,160,80
__subsf3,14694,160,80
__subsf3,14694,236,118
__subsf3,14694,236,118
__subsf3,14694,236,118
__subsf3,14694,144,72
__subsf3,14694,224,112
__subsf3,14694,202,101
__subsf3,14694,200,100
__subsf3,14694,156,78
__subsf3,14694,150,75
__subsf3,14694,224,112
__subsf3,14694,202,101
__subsf3,14694,196,98
__subsf3,14694,236,118
__subsf3,14694,198,99
__subsf3,14694,220,110
__subsf3,14694,236,118
__subsf3,14694,236,118
__subsf3,14694,200,100
__subsf3,14694,124,62
__subsf3,14694,116,58
__subsf3,14694,224,112
__subsf3,14694,198,99
__subsf3,14694,232,116
__subsf3,14694,220,110
__subsf3,14694,198,99
__subsf3,14694,202,101
__subsf3,14694,198,99
__subsf3,14694,196,98
__subsf3,14694,196,98
__subsf3,14694,196,98
__subsf3,14694,236,118
__subsf3,14694,236,118
__subsf3,14694,224,112
__subsf3,14694,236,118
__subsf3,14694,162,81
__subsf3,14694,156,78
__subsf3,14694,196,98
__subsf3,14694,154,77
__subsf3,14694,224,112
__subsf3,14694,196,98
__subsf3,14694,236,118
__subsf3,14694,236,118
__subsf3,14694,196,98
__subsf3,14694,138,69
__subsf3,14694,202,101
__subsf3,14694,182,91
__subsf3,14694,160,80
__subsf3,14694,224,112
__subsf3,14694,202,101
__subsf3,14694,198,99
__subsf3,14694,196,98
__subsf3,14694,196,98
__subsf3,14694,198,99
__subsf3,14694,196,98
__subsf3,14694,232,116
__subsf3,14694,198,99
__subsf3,14694,200,100
__subsf3,14694,156,78
__subsf3,14694,160,80
__subsf3,14694,198,99
__subsf3,14694,200,100
__subsf3,14694,236,118
__subsf3,14694,236,118
__subsf3,14694,224,112
__subsf3,14694,202,101
__subsf3,14694,196,98
__subsf3,14694,196,98
__subsf3,14694,236,118
__subsf3,14694,182,91
__subsf3,14694,176,88
__subsf3,14694,160,80
__subsf3,14694,224,112
__subsf3,14694,196,98
__subsf3,14694,202,101
__subsf3,14694,202,101
__subsf3,14694,224,112
__subsf3,14694,202,101
__subsf3,14694,196,98
__subsf3,14694,200,100
__subsf3,14694,196,98
__subsf3,14694,236,118
__subsf3,14694,236,118
__subsf3,14694,142,71
__subsf3,14694,230,115
__subsf3,14694,198,99
__subsf3,14694,236,118
__subsf3,14694,236,118
__subsf3,14694,176,88
__subsf3,14694,160,80
__subsf3,14694,224,112
__subsf3,14694,202,101
__subsf3,14694,202,101
__subsf3,14694,200,100
__subsf3,14694,236,118
__subsf3,14694,156,78
__subsf3,14694,160,80
__subsf3,14694,236,118
__subsf3,14694,236,118
__subsf3,14694,144,72
__subsf3,14694,224,112
__subsf3,14694,232,116
__subsf3,14694,200,100
__subsf3,14694,236,118
__subsf3,14694,224,112
__subsf3,14694,202,101
__subsf3,14694,236,118
__subsf3,14694,200,100
__subsf3,14694,132,66
__subsf3,14694,160,80
__subsf3,14694,202,101
__subsf3,14694,198,99
__subsf3,14694,224,112
__subsf3,14694,224,112
__subsf3,14694,236,118
__subsf3,14694,156,78
__subsf3,14694,224,112
__subsf3,14694,236,118
__subsf3,14694,156,78
